,ID,TEMPO,NOME_UF,SIGLA_UF,MUNICIPIO,STATUS,TEMA,CATEGORIA,DESCRICAO,DIA,MES,ANO,TRIMESTRE
526,153425351,13-11-2022,Rio de Janeiro,RJ,Duque de Caxias,Respondida,Produto sem data de validade,Carrefour - Loja Física,"Estive no carrefour da w Luis em duque de caxias, dia 13/11/22, mais ou menos as  15hs, onde fui comprar carne moída e queijo minas, para minha surpresa as embalagens não tinham data de validade  somente à data que foi embalado. Chamei um funcionário e pedi para falar com a gerente expliquei a ele ele disse que eu tinha que ir no atendimento ao cliente, perguntei ao açougueiro porque não tem validade fui informado que deveria ter, mais após embalado é de 02 dias de validade, o rapaz do peixe disse a mesma coisa que os peixes também não tem validade, enfim deixei os produtos lá, carrefour está cometendo um [Editado pelo Reclame Aqui] contra o consumidor artigo 66 do CDC, e eu tenho que fiscalizar isso? Cadê a gerente da loja? cadê a fiscalização do carrefour, vou fazer um boletim de ocorrência do acontecido, não fui atendido na loja só queria que retirasse as mercadorias e fizesse o correto.",13,11,2022,4
527,153418777,13-11-2022,Rio de Janeiro,RJ,Rio de Janeiro,Em réplica,Carne estragada fiquei no prejuízo ,Supermercados<->Carrefour - Loja Física<->Produtos estragados,"Fui no Carrefour de  Belford Roxo compra alguma coisas e no dia seguinte quando fui preparada a carne para o almoço a carne está fedida estragada, e uma vergonha um mercado grande desse vende produtos inapropriado para consumo. Fiquei no prejuízo e sem a mistura para o almoço , dinheiro jogado fora. Não recomendo compra carne no Carrefour",13,11,2022,4
528,153416387,13-11-2022,São Paulo,SP,São Caetano do Sul,Resolvido,Compra de produto inválido e não ressarcimento da loja,Supermercados<->Produto com defeito<->Carrefour - Loja Física,"Na data de 12/11/2023, estive com minha esposa na loja física do Carrefour,  unidade Anchieta, para uma compra semanal de alguns itens e entre eles, comprei dois cartões para jogos eletrônicos da STEAM, no valor de R$ 50,00 cada. Por procedimento do estabelecimento, não pude passá-los junto com a compra, tendo que passar um por vez. A atendente do caixa me orientou para guardar as notas para possível troca, caso fosse necessário. Um dos cartões deu problema e voltei na data desta reclamação (13), para trocar. E como sempre, o Carrefour se mostrou uma péssima instituição, não se importando com o cliente e não atendendo as diretrizes do CÓDIGO DO CONSUMIDOR, do qual me garante a troca de um produto ou serviço dentro de um prazo estabelecido por lei.Fui falar com o atendimento ao cliente do qual se negou a fazer a troca, me passando um número de central, do qual liguei e não fui atendido. Insisti e pedi para chamar o gerente de loja, onde me disseram que o mesmo não estava e veio uma supervisora para falar comigo. Ela disse novamente que não faziam a troca, apenas vendiam o produto para a empresa e em caso de problemas, eu que deveria entrar em contato e me resolver com eles. Resumindo, não me fizeram a troca e nem o reembolso.Não é pelo valor, mas pelo desleixo e desrespeito não apenas ao cliente, mas ao próprio CÓDIGO DO CONSUMIDOR. Já tive outros problemas nesta loja, como compra de leite que estava estragado (e tive muita dificuldade para trocar, ainda que com o cupom fiscal em mãos e na troca sendo feira no mesmo dia da compra), além de alimentos que ao chegar em casa, cheiravam a urina de rato. Vejo um cinismo por parte da instituição e o não compromisso com quem deveria ser seu maior bem, o cliente.Deixo aqui minha reclamação e a minha não recomendação desta loja física. Carrefour, uma empresa que jamais teria orgulho em trabalhar ou pertencer. ",13,11,2022,4
529,153410927,13-11-2022,São Paulo,SP,São Vicente,Em réplica,Bonus Pneus - Cilada,Propaganda enganosa<->Carrefour - Loja Física,"Estive no carrefour São Vicente, em 12/11, compramos  pneus e recebemos de bonus a troca e alinhamento.Ai começa o truque e a falta de respeito com o consumidor, a empresa que faz a troca e alinhamento fica no estacionamento do carrefour.. e por comodidade e necessidade voce acaba confiando. CUIDADO!!!!!A empresa não é idonea... so olhar no reclame aqui, nem se dão ao trabalho de responder.Fujam desse bonus.. se vc não for esperto vai deixar suas calçca na ocifina indicada.Quando foram trocar colocaram varios defeitos no meu carro em referencia a suspensão, como ja estava na época de revisão geral acabamos deixando fazerem o serviço apesar de achamos um valor elevado, mas como era sabado e a vida corrida, achei melhor deixar fazer o serviço apesar de achar exagerado.Para minha surpresa quando fomos pegar o carro o motor do carro estava aberto ..isso mesmo o motor, o que a suspensão tem a ver com o motor..hoje sei que nada. E o mesmo cheio de oleo, que na ralidade não sei se havia o defeito mesmo ou se foi forjado (meu carro tem 18.000 KM, retirado zero). Quando vc ve o motor do seu carro aberto cheio de óleo em um sabado a tarde.. sendo que precisa do carro. Acabei fazendo.mais uma facada. Mas tudo bem.autorizei.Vcs devem estar se perguntando porque a reclamação, se vc autorizou.. porque ate agora não entendo como um carro que vai a oficina para fazer a suspensão tem seu motor aberto, com lacres removidos sem autorização.Sinceramente, não sei o que vai acontecer na sequencia.não sei se o serviço foi realizado com segurança, se o motor não foi mais avariado do que estava..pois o carro é novo.Alem de tudo isso, ao ir pegar o carro, verifiquei que as rodas da frente onde mexeram estava arranhada.arranhada não tem sulcos na roda..ao mostrar para o responsavel, falou que era assim mesmo se eu quiser que leve em alguem para arrumar e leve a nota. Só pela maneira de desdem que falou, fez cair minha ficha que se tratam de pessoas não idoneas e que estão lá apenas para enganar ( infelizmente não posso falar o que realmente penso pois é impublicavel). Então se vc leu meu relato, que foi abreviado, poderia falar muito mais...CUIDADO..fuja do bonus do carrefour são vicente.Porque estou reclamando com o nome do Carrefour...porque a empresa esta no seu estacionamento e porque a venda vem com direcionamento para a mesma...ou seja Vcs do Carrefour deveriam ter respeito aos seus clientes e não indicar a uma empresa que nitidamente não é idonea...vcs são coniventes com o mau serviço prestado pela empresa que VCS indicam.",13,11,2022,4
530,153411935,13-11-2022,São Paulo,SP,São Paulo,Resolvido,Incompetência ,Estorno do valor pago<->Carrefour - Loja Física,"Comprei duas cortinas uma veio na medida errada e a outra com defeito parecia que alguém já tinha usado,fui na loja e troquei as duas e completei a volta em dinheiro pois são mais caras,a vendedora falou que é fabricação própria do Carrefour essa marca TEXAgora a costureira me liga e diz que não vai dar pra fazer barra pq as cortinas que eu levei estão menores do que a que levei como modeloEntão a etiqueta está errada,não vou me deslocar novamente pra ir lá gastar combustível perder tempo com um produto que já está saindo mais do que vale,quero a devolução do meu dinheiro e peço ajuda de vcs ",13,11,2022,4
531,153410295,13-11-2022,São Paulo,SP,São Paulo,Resolvido,Falta de respeito e atendimento a idoso de 93 anos,Mau Atendimento<->Carrefour - Loja Física<->Hipermercados,"Carrefour Pamplona, loja piso superior, compra de uma panela e uma forma para bolo, surpresa ao chegar ao caixa, apenas uma aberta e com atendimento totalmente voltado para aplicativo de compras Rappy, eu com 60 anos, minha mãe com 93, minha esposa com 64 e minha neta de 6 anos e mais uma senhora idosa, aguardando na fila, por duas vezes alertamos o gerente que não resolveu o problema. Total descaso, uma verdadeira enxurrada de funcionários do aplicativo Rappy e outros, dominaram a área como se a loja fosse deles, cheguei a levar as mercadorias sem passar pelo caixa, acabamos por pagar no andar di supermercado. Ocorrido Sábado a tarde, dia 12 de novembro de 22. Verdadeiro descaso com idosos. ",13,11,2022,4
532,153409889,13-11-2022,São Paulo,SP,São Paulo,Resolvido,Urgente. ,Carrefour - Loja Física,"Bom dia! Bom o seguinte, eu estou doente com câncer, e não saio de casa a não ser para o hospital, e eu queria na volta do médico passar no carrefour marginal, era um sonho poder andar um pouco ali, aí teve um ""evento"" assim eles chamam,  um sorteio, e o rapaz escolheu uns números e eu fui sorteada número 91, o rapaz fala que tem sorteios até de 1000 reais, que poderia ter muito desconto no produto que ele anunciaria, eu claro sem a TV, passo a tarde sem poder assistir, tive que vender porque meus remédios faltaram, então pensei compro uma pequena, mas ai o sorteio era uma de 50 polegadas, meu Deus que sonho , saiu lágrimas nos olhos,  aí o vendedor veio dizendo que se eu quisesse ele pagaria uma para mim, claro que eu pensei Nossa mãe do céu fazer dívida? Sem chance, mas aquelas três chatas deitadas pensando em nada transformaria,  veio um filme na cabeça, não é fácil ter um câncer raro e agressivo mas com essa TV ficará mais fácil. E o rapaz, fala quem estava tendo desconto, pessoas comprando máquina de Lavar etc pagando até 80 reais,  100 reais e assim vai, a mentira é grande,  enganam mesmo, e quando o vendedor me chama e fala vem cá, leva ela por  prestação de 330 no cartão de crédito , valor dela, cartão carrefour sairia 20x 145  , porque ela custava mais de 3mil..   E na verdade no site é mais barato, graças a Deus eu não Cai, ainda sem chance de pagar, eu e tidos acharam que seria uns 80 mensal, pelo amor de Deus não brinquem com sonhos, nosso país está difícil demais, vcs fizeram isso para vender,  eu ainda não publiquei isso na minha página de câncer porque recebi esse gelo, com calma vou colocar, divulgar, porque muitas pessoas me seguem com câncer, e nós ficamos mais sensíveis .. Abraço a vc e que nós tenhamos um país melhor.  ",13,11,2022,4
533,153407707,13-11-2022,São Paulo,SP,São Paulo,Respondida,Estacionamento Carrefour,Mau Atendimento<->Carrefour - Loja Física<->Problemas com o Atendimento<->Equipe de Atendimento,"Bom dia fui com minha esposa ao carrefour da Av Vergueiro em Sao Bernardo do Campo para ver alguna itens depois de 50 minutos pegamos algumas coisas e fomos para o caixa pagar ali ja começou nossa insatisfaçao uma atendente por nome de Rosa Maria. OP 901462140 foi de uma falta de educaçao tremenda desde o inicio da compra ate o término, na hora de validar meu ticket de estacionamento ela simplesmente nao validou pq segundo essa mal educada o valor teria dado abaixo de 30 reais e teriamos que ir na caixa fora do mercado para fazer isso.Como temos educaçao e nela isso passa longe fomos ate o caixa do lado de fora chegando la pra nossa surpresa a mulher nos informou que essa senhora educada que teria que validar caso contrario eu teria que pagar o estacionamento, uma falta de informaçao e educaçao ao extremo por fim pra nao ser mal educado com essas pesssoas pagamos a diferença do estacionamento e fomos embora, o carrefour exige que vc gaste de qualquer forma quando entra no, pagamos e com certeza nesse mercado nao gastamos nenhum 0,01 centavos e ja solicitamos o cancelamento do cartão do mesmo. ",13,11,2022,4
534,153405271,13-11-2022,Rio Grande do Sul,RS,São Leopoldo,Resolvido,Erva mate vencida. Promoção?,Carrefour - Loja Física<->Produtos estragados,"Comprei, no dia 11 de novembro de 2022, erva mate da marca Saphira. Em casa preparamos um chimarrão para tomar, sentimos um gosto estranho. Ao conferir na embalagem, a surpresa, vencida desde o dia 02 de novembro de 2022, vendida pelo Carrefour Canoas-RS com promoção.",13,11,2022,4
535,153410395,13-11-2022,Minas Gerais,MG,Belo Horizonte,Resolvido,Panela ant aderente ,Supermercados<->Produtos estragados<->Carrefour - Loja Física<->Hipermercados,"Comprei um conjunto de panela ant aderente da marca Carrefour achando que seria de boa qualidade pois além de bonitacurtaram.mais de 200.00. agora descubro a péssima.qualida do produto, em menos de um mês já está soltando o anti aderente. Panela de marcas inferiores duram muito mais. Gostaria de um posicionamento do Carrefour de como proceder..",13,11,2022,4
536,153483005,14-11-2022,São Paulo,SP,Osasco,Respondida,Descaso do Carrefour,Produto com defeito<->Carrefour - Loja Física,"Entrei aqui e fiz uma reclamação contra o Carrefour, mas não sei o que aconteceu, não apareceu minha reclamação. Fiz uma compra de um microondas há mais de 30 dias no Carrefour de Diadema, como não havia o modelo novo na loja o vendedor disse que o tal modelo entraria naquela semana e se prontificou a nos comunicar assim que chegasse, com essas e outra estávamos esperando, minha mãe foi lá e o gerente disse que entregaria no máximo na 6 feira, ficamos esperando, fomos lá hoje  14/11/2022 para saber o que estava acontecendo e talvez cancelar, prometaram que entregariam hoje. Não faz 30 minutos que foi entregue e a surpresa ao abrir, o microondas destruído. O gerente entrou em contato comigo dizendo que devolveria o dinheiro e pagaria a mercadoria.. eu já não confio mais.",14,11,2022,4
537,153479277,14-11-2022,São Paulo,SP,Sorocaba,Respondida,Bolo estragado em loja Pinheiros,Produtos estragados<->Carrefour - Loja Física<->Hipermercados,"Comprei um bolo na loja do Carrefour no shopping eldorado pinheiros, o bolo estava estragado, embolorado no fundo todo úmido como se tivesse molhado, com um gosto horrível, tive que descarta-lo que experiência desagradável.",14,11,2022,4
538,153473015,14-11-2022,Rio Grande do Sul,RS,Porto Alegre,Resolvido,Preço diferente do anúncio,Ferro de passar<->Propaganda enganosa<->Eletroportáteis<->Carrefour - Loja Física,"Adquiri um ferro de passar na loja Carefour Passo da AreiA em Poa, que estava com etiqueta de oferta, ao chegar em casa percebi que havia pego a voltagem errada.Fui realizar a troca nodia seguinte, pelo mesmo produto, e falaram que a etiqueta da promoção estava errada e fizeram pagar a diferença para efetivar a troca.",14,11,2022,4
539,153463197,14-11-2022,Rio de Janeiro,RJ,Rio de Janeiro,Respondida,Sabão em pó marca carrefour manchou minhas roupas,Carrefour - Loja Física<->Produtos estragados,"Boa tarde, simplesmente esse sabão manchou todas as minhas roupas brancas que coloquei para lavar. Saíram todas azuis, isso é um absurdo, o prejuízo que estou tendo por conta desse sabão em pó, uma blusa que tinha usado apenas uma vez. Vontade de processar, vocês deveriam retirar isso do mercado.",14,11,2022,4
540,153453677,14-11-2022,São Paulo,SP,Ribeirão Preto,Resolvido,Produto estragado,Supermercados<->Carrefour - Loja Física<->Produtos estragados,"No dia 28/10/2022, a tarde, comprei uma pizza no Carrefour da rua Rui Barbosa 825 em Ribeirão Preto /SP. Quando fui consumir a noite, verifiquei que a pizza estava estragada, com um cheiro podre. No dia seguinte, fui reclamar e recebi um valr de R$19,90 para trocar por outra mercadoria. No dia não verifiquei que esse vale era para usar no mesmo dia. No dia 14/11/2022 fui tentar gastar o vale o o Carrefour disse que o tal vale só era valido para aquele dia. Ou seja perdi a compra. Isso é um descaso e um desrespeito com os consumidores. Como NUNCA MAIS COMPRO Nesse estabelecimento, aconselho aos consumidores que, se isso voltar a acontecer,  deve-se ir na Vigilância Sanitária fazer uma denúncia.",14,11,2022,4
541,153451819,14-11-2022,São Paulo,SP,São Paulo,Resolvido,Carne com mau cheiro Carrefour Aricanduva,Supermercados<->Carrefour - Loja Física<->Produtos estragados,"Ontem dia 13/11/2022, comprei uma carne  de aparecia vermelha, muito bonita (patinho), para minha surpresa ao chegar em casa e abrir o saco um odor insuportável, não sei o que ouve com essa peça de carne, pois estava com a coloração boa, mas o odor e o gosto estavam péssimos. Mesmo temperando bem, ninguém conseguiu comê-la. ",14,11,2022,4
542,153443863,14-11-2022,Rio de Janeiro,RJ,Rio de Janeiro,Resolvido,Produto sem especificação verdadeira ,Propaganda enganosa<->Tapete Higiênico<->Carrefour - Loja Física<->Pets Produtos e Acessórios,"Estava Utilizando um tapete higiênico da marca Carrefour 60x60,que começou a vim com uma área de absorção pequena,compro outra marca no estacionamento.Após um tempo,fui na loja para comprar o de outra marca e verifiquei que tinha um 70x60 ,comprei.Mas pra minha surpresa a diferença está no preço que é mais caro que o 60x60 e a área de absorção é a mesma.Como pode um estabelecimento enganar os clientes assim.Pra que uma área plástica tão grande?Absorção é boa ,mas a área é pequena a qual diz na embalagem.",14,11,2022,4
543,153437275,14-11-2022,São Paulo,SP,São Paulo,Resolvido,Propaganda enganosa ,Propaganda enganosa<->Tapete Higiênico<->Carrefour - Loja Física<->Pets Produtos e Acessórios,"#carrefourbrasil  hoje fui na loja da Salim Maluf loja em São Paulo e  tinha propaganda de tapete higiênico pra cachorros com 60 tapetes ,o valor era do cartaz abaixo, porém qdo peguei o pacote observei que era de 30 tapetes. Chamei um vendedor e questionei, pois queria o q estava no cartaz ( 60 tapetes higiênicos de cachorro por 44,99). O vendedor tentou chamar o gerente, mas nao conseguiu, pois não tinha nenhum na loja. O vendedor então me questionou qtos pacotes eu queria, respondi que somente 1 (hum),  vendedor saiu com pacote na mão e foi a procura de alguém que pudesse autorizar a venda ( que ao meu ver, se tratava de propaganda enganosa) esperei por mais de 15 min  e  não resolveram nada! Olha isso Procon-SP  #Carrefour #presidentecarrefour #saccarrefour",14,11,2022,4
544,153433025,14-11-2022,São Paulo,SP,São Paulo,Respondida,Produto exposto ao alto ,Supermercados<->Carrefour - Loja Física<->Produto indisponível,"Prezados Bom Dia, há uns dias estive na unidade da Rua Pamplona - Jardim Paulista, tenho interesse em comprar uma panela de 28 cm porém ela se encontra na prateleira ao alto, e nenhum atendente conseguiu me ajudar. Gostaria de uma solução. Obrigada, ",14,11,2022,4
545,153487225,14-11-2022,Espírito Santo,ES,Cariacica,Respondida,Agressão moral de vendedora,Mau Atendimento<->Carrefour - Loja Física<->Hipermercados,"Estive hoje em uma loja do Carrefour  no shoping vila velha no Espirito santo para efetuar uma compra de uma empressora e um liquidificador. Bom uma vendedora do setor de eletrônicos do nome Nadia ou Anadia, foi quem me atendeu grossa partindo do inicio já começando meu atendimento disse que meu celular não  era bom porque a Internet não  conectava por a operadora que eu tonha pegava em qualquer lugar , relevei tirei por menos e educadamente  sair pra fora da loja onde tive acesso da minha internet e voltei para a mesma esclarendo a dúvida que tinha resolvir comprar a impressora pelo site porque ficava R$134.00 mais barata, mas o liquidificador ela me atendeu ainda muito grossa mas ainda relevando ela separou o liquidificador e fui ao atendimento para ainda esclarecer dúvidas da impressora objeto caro e não da para comprar de qualquer jeito ,quando voltei procurei pelo liquidificador para efetuar o pagamento ja que eu ja tinha comprado a impressora ela disse eu tinha demorado e que eu fosse ate o setor de liquidificador e pegasse outro e que ela era muito ocupada que atendia muitas pessoas de jardim camburi e pagava duas faculdades, falei com ela que ali ela era a funcionaria e não  a universitária e que eu gostaria de respeito e educação da parte dela. Pedir o nome do gerente e ela kesma me deu na certesa da impunição fui procurar o gerente do setor de nome Alex, o mesmo sem que eu falasse o nome da colaboradora da loja ele falou o nome dela e parece que não  sou a primeira ser mal tratada por ela afinal o que se espera da loja é cordialidade dos colaboradoras e não desrespeito fiz uma reclamação por escrito e no momento o gerente disse que não  podia fazer nada lamento sentimento de que a empresa escolhe funcionarios do que clientes eles se protegem so acho que se recebe o nome colaborador ali tem que existir uma cordialidade. Fui peguei o liquidificador sem ajuda de nenhum colaborador levei dois até a moça que despachae ela me atendeu com todo carinho e respeito e ela presenciou tudo o que aconteceu e ela parecia olhar  sem acreditar no que acontecia. Data de hoje 14/11/222 entre as 18:30 e 19:00.",14,11,2022,4
546,153460343,14-11-2022,Paraíba,PB,João Pessoa,Respondida,Cartão presente bloqueado,Carrefour - Loja Física,"Me chamo Allysson Araújo e estou com problema no meu cartão presente na loja física só tentar pagar uma compra está dando a mensagem ""consumidor bloqueado"" porém fiz minha última compra com o cartão e  onde consta o saldo do cartão de R$ 250,70 no dia de hoje 14/11/2022 as 09:58 e depois desse horário não consegui mais usar pois ficou dando erro de pin e depois consumidor bloqueado. Já falei com gerentes aqui fisicamente, whatsapp de carina e gostaria de uma posição pois realizei recarga nessa Cartão ontem e não posso perder meu dinheiro. Tenho todas as notas fiscais das recargas e das compras usadas. Esses cartão presente e um descaso total ninguém resolve e todo setor joga pra outro",14,11,2022,4
547,153487429,14-11-2022,São Paulo,SP,São Paulo,Resolvido,Loja com poucos caixas atendendo,Atendimento na Loja<->Carrefour - Loja Física<->Problemas na Loja<->Comportamento do profissional,"Na data de hoje (14/11/2022) as 20:30 entrei na loja para comprar 2 pacotes de balas Halls. A loja estava com poucos clientes e poucos caixas atendendo. Só que destes poucos clientes a maioria estava com muitas compras em seus carrinhos. Os caixas de 1 ao 8 deveriam ser para passar as compras até 10 unidades. Só que neste momento apenas 2 caixas de pequenos volumes estavam atendendo. Um com uma fila enorme (mais de 10 pessoas e o outro com uma pessoa com um carrinho com mais de 50 produtos diferentes para passar. Resultado: Entrei na loja para comprar apenas 2 pacotes de balas e demorei mais de 20min pois ainda tive que esperar o caixa 10 abrir. Reclamei com o patinador sobre o monte de produtos que estavam sendo passados no caixa 7 e o mesmo nem sequer me deu atenção. Virou as costas e foi embora. Que tipo de atendimento é esse? Como pretendem atrair mais clientes desse jeito? Moro no condominio ao lado do carrefour, é muito mais prático, mas desse modo com certeza irei abandonar esse local de compras pois próximo daqui há vários lugares melhores de se comprar. Já fui comprar em um novo atacadista que abriu aqui próximo e mesmo comprando poucos produtos, não passei mais de 5 minutos dentro da loja.",14,11,2022,4
548,153481497,14-11-2022,São Paulo,SP,São Paulo,Respondida,Carrefour da Raposo e uma fezes ,Supermercados<->Mau Atendimento<->Carrefour - Loja Física,"Não deve ser a primeira reclamação minha da unidade raposo, mas o banheiro continua nojento (prefiro defecar na calça do que usá-lo) filas nos caixas enormes, mesmo com a loja vazia.(Trilha sonora da loja é horrível, locutor triste e sem graça)",14,11,2022,4
549,153431747,14-11-2022,São Paulo,SP,São José do Rio Preto,Resolvido,Leite desnatado estragado ,Supermercados<->Carrefour - Loja Física<->Produtos estragados,"Bom dia, mais ou menos 25 a 30 dias atrás comprei uma caixa de leite desnatado da marca líder para minha mãe que mora em Onda Verde. Porém ela me relatou que estava bem grosso o leite, como moro em Rio Preto fui ontem dia 13 na casa dela e constatei que estava estragado. O leite grosso e ao ferver qualhou. Não é a 1 vez que acontece. ",14,11,2022,4
550,153524399,15-11-2022,Rio Grande do Sul,RS,Porto Alegre,Não resolvido,TV danificada na loja,Produto com defeito<->Carrefour - Loja Física<->TV<->Eletroeletrônicos,"No dia 14/11 compramos uma TV na unidade Carrefour Passo da Areia em Porto Alegre, logo depois do pagamento fomos orientados a passar pela assistência técnica para verificar se estava tudo em ordem com o produto. Um técnico sozinho, manejando a TV sem cuidados testou e verificou que estava tudo bem, assinamos a verificação de que o aparelho estava funcionando e sem defeitos, entretanto, ao coloca-lá novamente na caixa e empurra-la até o carrinho o tecnico deu um solavanco na TV. Ao retirar a TV da caixa notamos uma rachadura na tela. Ao retornarmos para verificar a situação na loja, fomos informados que nada poderiam fazer e que devemos entrar em contato com a Sansung, sem dar defalhes de  como devemos fazer isso. Pagamos inclusive o seguro oferecido pela loja vendido como a solução para qualquer problema que tivéssemos com o aparelho. As TVs são testadas em um local pequeno e apertado, um técnico sozinho que puxa os aparelhos por cima de uma bancada minúscula. Perguntei diversas vezes se o funcionário nao queria que auxiliasse na remoção do aparelho, o que foi negado, dizendo que ele preferia fazer sozinho, lembrando que no dia em que fui reclamar o mesmo técnico, desta vez fazia o procedimento de teste fora do balcão no chão da loja. O mesmo tecnico que também nos deu o parecer de que o dano foi efetuado fora da loja. Tudo isso supervisionado pelo gerente do bazar, já que não havia responsável pelo setor de eletro na loja. ",15,11,2022,4
551,153530777,15-11-2022,São Paulo,SP,São Paulo,Resolvido,Colchão  inflável ,Não encontrei meu problema<->Produto com defeito<->Carrefour - Loja Física<->Hipermercados,"Comprei um colchão de casal inflável da marca Carrefour tem uns 10 dias, e 3 vezes usado ele descolou bem na dobra e nem com remendo consegui fazer com que parasse de vazar ar. ",15,11,2022,4
552,153528435,15-11-2022,Rio de Janeiro,RJ,São Gonçalo,Resolvido,Drogaria Carrefour não forneceu desconto cedido pelo convênio médico ,Não encontrei meu problema<->Propaganda enganosa<->Carrefour - Loja Física<->Atendimento,"Realizei uma compra no dia 15/11/2022, na drogaria Carrefour Neves São Gonçalo solicitei o desconto cedido pelo convênio e não me foi concedido. Peguei um produto na prateleira no valor de 129,90 quando chegou no balcão estaria outro valor, então me disseram que não seria dado o desconto do plano pois já daria o desconto pelo preço errado. Uma falta de atenção não alterar o produto da prateleira e uma falta de compromisso com o cliente não dar o desconto que é um benefício. Deixo aqui minha indignação e espero uma posição da instituição. ",15,11,2022,4
553,153527869,15-11-2022,São Paulo,SP,São Paulo,Respondida,posto de gasolina - bomba,Carrefour - Loja Física,"hoje dia 15/11/2022 fui abastacer o meu carro no posto carrefour em sao caetano do sul , mandei encher o tanque com gasolina só que o meu tanque já estava pela metade . ao completar o tanque deu exatamente 29, 050 litros sendo que a capacidade total do tanque são 38 litros e ele já estava com meio tanque cheio . fiz a matematica lá na hora , e é impossivel ter enchido com 29 litros estando o tanque com metade dele cheio . procurei pelo gerente , supervisor , o responsavel pelo posto e a funcionaria Jaqueline com um sorriso que ia de orelha a orelha disse que o responsavel não estava , que ia mandar um zap para ele e que eu esperasse ele responder. depois de 20 minutos mais ou menos a funcionaria jaqueline consegue contato , e o mesmo disse o que a funcionaria já tinha me dito , que a bomba é aferida a tarde mas só que meu carro , tinha passado por revisão ontem dia 14/11. a funcionaria jaqueline me negou acesso ao  que ela disse de fazer a  aferição na minha frente . se negou em eu registrar uma ocorrência no local , assim como o responsável pelo posto via telefone. meus direitos de consumidora foram negados no local . fiz o boletim de ocorrência . ",15,11,2022,4
554,153519119,15-11-2022,Pernambuco,PE,Recife,Respondida,Tv apresentando problema ,Produto com defeito<->Carrefour - Loja Física<->TV<->Eletroeletrônicos,"Comprei uma tv de 58 polegadas da Philco com dois meses apresentou um defeito na tela levei para a assistência técnica autorizada da Philco passou mas de 35 dias e não foi resolvido,fui na loja falei com o gerente e foi feito a troca por outro aparelho da mesma marca pois a mesma da troca está aparecendo o mesmo defeito, será que eu vou ter que esperar mas 30 dias sem tv outra vez por gentileza gostaria de saber o que pode ser feito da melhor maneira possível.",15,11,2022,4
555,153500131,15-11-2022,São Paulo,SP,São Bernardo do Campo,Resolvido,Troca,Problemas Gerais<->Produto com defeito<->Carrefour - Loja Física,"No dia 26/10/22 fui até a loja carrefour vergueiro e comprei uma geladeira Brastemp, no dia 28'10 foi feita a primeira entrega a geladeira estava amassada na lateral direita não recebi.No dia 01/11 foi entregue novamente meu esposo recebeu na hora da entrega percebeu q a geladeira estava bamba questionou o entregador que falou que era regulagem dos pés e ele que teria que arrumar e foi embora, como não sabia recebeu acreditou, depois qdo começou a tirar todos os adesivos da geladeira percebeu que era a mesma da outra vez amassada apenas coloram adesivos de economia de energia em cima para tampar um absurdo! E o pior, o pé da geladeira está amassado não era regulagem, ela está escorada pq não fica de pé! E o pior é o descaso da loja que não dá nenhum retorno desde o dia 03/11 quando fomos até a loja solicitar a troca.3/11 vendedor disse que retornaria em 1 dia até hoje 14/11 nenhuma ligação.5/11 protocolo: atendimento sac: 428639198, retorno prometido de 1 dia, até hoje 14/11 nada! 11/11 protocolo: 429466866, retorno prometido 24 horas até hoje 14/11 nada!Só uma obs: a compra está em nome de Ailton Dias de Almeida.Por favor me ajude a solucionar, a troca ou cancelar a compraObrigada",15,11,2022,4
